carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
18199,hyundi, IX20,2014,Manual,42000,Petrol,125.0,50.4,1.4
18943,hyundi, I40,2015,Manual,68969,Diesel,20.0,67.3,1.7
15387,vw, Scirocco,2014,Manual,30000,Petrol,125.0,52.3,1.4
19546,ford, Grand C-MAX,2016,Manual,30691,Petrol,30.0,54.3,1.0
17459,ford, KA,2015,Manual,15296,Petrol,30.0,57.7,1.2
17785,skoda, Yeti,2016,Semi-Auto,5002,Petrol,125.0,51.4,1.2
15526,toyota, Avensis,2018,Manual,34505,Diesel,145.0,67.3,1.6
14113,vw, Caravelle,2019,Semi-Auto,6000,Diesel,145.0,29.4,2.0
14542,toyota, GT86,2017,Manual,6445,Petrol,145.0,36.2,2.0
14849,bmw, M5,2019,Semi-Auto,4419,Petrol,145.0,26.9,4.4
17340,merc, GL Class,2015,Automatic,31112,Diesel,330.0,36.2,3.0
17299,vw, CC,2016,Manual,18141,Diesel,30.0,62.8,2.0
16997,skoda, Rapid,2017,Manual,18325,Petrol,145.0,61.4,1.0
14938,skoda, Rapid,2018,Manual,15006,Petrol,145.0,57.7,1.0
15673,bmw, 8 Series,2019,Automatic,1616,Diesel,145.0,39.8,3.0
19599,ford, KA,2016,Manual,13728,Petrol,30.0,57.7,1.2
16773,vw, Scirocco,2016,Manual,30989,Petrol,145.0,46.3,2.0
16185,merc, CLA Class,2016,Manual,60872,Diesel,20.0,67.3,2.1
18382,ford, Puma,2020,Manual,2000,Petrol,150.0,51.4,1.0
16283,hyundi, IX35,2014,Manual,71289,Diesel,145.0,53.3,1.7
18351,audi, A8,2016,Automatic,37235,Diesel,205.0,48.7,3.0
12498,vauxhall, GTC,2017,Automatic,8596,Petrol,205.0,42.8,1.4
12696,hyundi, I800,2018,Manual,37530,Diesel,145.0,37.7,2.5
15932,toyota, GT86,2018,Manual,35228,Petrol,145.0,36.2,2.0
12433,hyundi, Santa Fe,2019,Semi-Auto,4890,Diesel,145.0,39.2,2.2
13724,toyota, Avensis,2009,Manual,148371,Diesel,150.0,55.4,2.0
17484,ford, Grand C-MAX,2017,Manual,30519,Petrol,30.0,54.3,1.0
19253,vauxhall, GTC,2016,Manual,11991,Petrol,260.0,36.2,2.0
15676,ford, KA,2010,Manual,80000,Petrol,30.0,55.4,1.2
13404,toyota, Avensis,2017,Automatic,31774,Petrol,145.0,46.3,1.8
13559,audi, A8,2018,Semi-Auto,12195,Diesel,145.0,50.4,3.0
12262,ford, Grand C-MAX,2017,Manual,17242,Diesel,30.0,64.2,1.5
13917,vauxhall, Combo Life,2019,Manual,5315,Petrol,145.0,42.2,1.2
16736,toyota, Hilux,2017,Manual,46498,Diesel,260.0,40.4,2.4
14074,vauxhall, GTC,2017,Automatic,5817,Petrol,200.0,42.8,1.4
14269,ford, Galaxy,2018,Manual,31504,Diesel,145.0,56.5,2.0
16946,audi, A8,2011,Automatic,105000,Diesel,235.0,42.8,3.0
16451,audi, A8,2017,Semi-Auto,37492,Diesel,205.0,47.1,3.0
17210,toyota, GT86,2020,Manual,3250,Petrol,145.0,33.2,2.0
14949,toyota, Supra,2019,Semi-Auto,327,Petrol,145.0,34.5,3.0
17696,ford, KA,2012,Manual,74000,Diesel,20.0,68.9,1.2
15735,skoda, Kamiq,2019,Automatic,1000,Petrol,145.0,43.5,1.5
12021,merc, S Class,2018,Semi-Auto,12955,Diesel,145.0,52.3,3.0
12527,vw, Caravelle,2019,Semi-Auto,7034,Diesel,145.0,29.4,2.0
18466,bmw, 7 Series,2014,Automatic,53329,Diesel,160.0,50.4,3.0
13123,merc, S Class,2015,Automatic,77719,Diesel,160.0,51.4,3.0
12409,merc, S Class,2020,Semi-Auto,3999,Diesel,145.0,40.4,3.0
13657,skoda, Yeti,2016,Semi-Auto,32174,Petrol,125.0,51.4,1.2
15340,hyundi, IX20,2015,Automatic,29000,Petrol,205.0,43.6,1.6
15488,vauxhall, Agila,2005,Manual,36000,Petrol,165.0,47.1,1.2
14283,vauxhall, Combo Life,2019,Manual,1248,Diesel,145.0,53.3,1.5
16547,bmw, 7 Series,2019,Semi-Auto,3200,Diesel,145.0,44.1,3.0
12700,toyota, Hilux,2012,Manual,99600,Diesel,265.0,38.7,2.5
14539,hyundi, I40,2015,Manual,33036,Diesel,20.0,67.3,1.7
14534,vw, Beetle,2006,Manual,117000,Diesel,150.0,50.4,1.9
17820,audi, Q8,2019,Semi-Auto,7606,Diesel,145.0,33.6,3.0
17048,audi, SQ5,2015,Automatic,82820,Diesel,260.0,41.5,3.0
12061,toyota, Verso,2011,Manual,74488,Petrol,200.0,41.5,1.6
16193,ford, Fusion,2011,Manual,35006,Petrol,200.0,42.8,1.6
13097,skoda, Rapid,2018,Manual,21500,Petrol,150.0,61.4,1.0
14914,vw, Tiguan Allspace,2019,Automatic,9626,Diesel,145.0,39.2,2.0
18115,vauxhall, GTC,2014,Manual,51099,Diesel,125.0,60.1,2.0
17082,audi, A8,2018,Automatic,2249,Diesel,145.0,40.4,3.0
19001,skoda, Yeti,2013,Automatic,36374,Petrol,160.0,44.1,1.2
17077,merc, M Class,2015,Semi-Auto,43072,Diesel,205.0,39.2,2.1
12395,ford, KA,2014,Manual,28883,Petrol,30.0,57.7,1.2
19035,bmw, 6 Series,2017,Automatic,39890,Diesel,145.0,49.6,3.0
12809,audi, Q8,2019,Automatic,6000,Diesel,145.0,32.8,3.0
12725,bmw, M4,2018,Semi-Auto,7732,Petrol,145.0,34.0,3.0
16628,bmw, X4,2017,Semi-Auto,25357,Diesel,200.0,47.9,3.0
18866,merc, M Class,2004,Automatic,121000,Diesel,325.0,29.7,2.7
12814,ford, Grand Tourneo Connect,2017,Manual,20122,Diesel,30.0,64.2,1.5
13405,vw, Arteon,2019,Semi-Auto,6789,Diesel,145.0,50.4,2.0
12317,vw, CC,2013,Automatic,41394,Diesel,145.0,53.3,2.0
13474,merc, CLA Class,2016,Automatic,55700,Diesel,20.0,67.3,2.1
16623,toyota, Prius,2017,Automatic,30687,Hybrid,0.0,94.1,1.8
15468,hyundi, IX20,2016,Manual,15135,Petrol,125.0,50.4,1.4
15328,bmw, X4,2014,Automatic,67210,Diesel,200.0,47.9,3.0
19234,audi, A8,2017,Automatic,3793,Diesel,145.0,50.4,3.0
18639,ford, Mustang,2017,Manual,21575,Petrol,145.0,20.9,5.0
16518,ford, KA,2018,Manual,7916,Petrol,150.0,43.5,1.2
16179,bmw, X6,2018,Semi-Auto,16334,Diesel,145.0,40.9,3.0
12535,bmw, M4,2020,Semi-Auto,2000,Petrol,145.0,32.5,3.0
12813,hyundi, Santa Fe,2018,Semi-Auto,31350,Diesel,145.0,42.8,2.2
15355,bmw, 7 Series,2017,Automatic,20671,Diesel,125.0,57.6,3.0
13711,toyota, Prius,2013,Automatic,84553,Hybrid,0.0,68.9,1.8
18293,toyota, Land Cruiser,2014,Automatic,54000,Diesel,325.0,34.9,3.0
19473,vw, Amarok,2018,Automatic,45325,Diesel,260.0,36.2,3.0
14786,ford, Puma,2020,Manual,3214,Petrol,145.0,50.4,1.0
13507,vw, Caravelle,2019,Automatic,50,Diesel,145.0,32.8,2.0
16369,bmw, Z4,2020,Semi-Auto,1000,Petrol,145.0,38.7,2.0
13844,merc, G Class,2016,Automatic,16000,Petrol,325.0,30.4,4.0
18743,audi, A8,2019,Automatic,7890,Diesel,145.0,40.4,3.0
16741,vw, Caravelle,2019,Automatic,3800,Diesel,145.0,33.6,2.0
15747,ford, Puma,2019,Manual,1225,Petrol,145.0,50.4,1.0
12588,vauxhall, GTC,2015,Manual,36538,Petrol,160.0,47.1,1.4
16632,ford, Galaxy,2016,Manual,19406,Diesel,125.0,56.5,2.0
19540,merc, CLA Class,2016,Automatic,34612,Diesel,20.0,67.3,2.1
18402,vw, Scirocco,2015,Semi-Auto,17145,Petrol,160.0,44.1,2.0
12952,toyota, Verso,2015,Manual,40857,Diesel,30.0,62.8,1.6
17772,audi, RS3,2013,Semi-Auto,98386,Petrol,325.0,31.0,2.5
13685,vw, Arteon,2019,Semi-Auto,6601,Diesel,145.0,50.4,2.0
19029,ford, Grand C-MAX,2017,Manual,10373,Petrol,145.0,54.3,1.0
13899,bmw, 7 Series,2016,Semi-Auto,24446,Petrol,205.0,41.5,3.0
12377,vw, Shuttle,2019,Semi-Auto,3757,Diesel,145.0,33.2,2.0
17577,vw, Amarok,2019,Automatic,8500,Diesel,260.0,33.6,3.0
12966,vauxhall, Combo Life,2018,Manual,5486,Diesel,145.0,53.3,1.5
19605,hyundi, IX35,2014,Manual,50993,Diesel,150.0,53.3,2.2
12760,skoda, Scala,2019,Automatic,3882,Diesel,145.0,54.3,1.6
14285,vw, Scirocco,2017,Semi-Auto,19458,Diesel,150.0,57.6,2.0
15149,bmw, M6,2006,Semi-Auto,89000,Petrol,570.0,19.1,5.0
15573,audi, A7,2013,Automatic,93080,Diesel,145.0,55.4,3.0
15392,audi, A8,2016,Automatic,26818,Diesel,200.0,47.9,3.0
14807,vw, Caravelle,2019,Semi-Auto,3365,Diesel,145.0,29.4,2.0
13232,hyundi, Santa Fe,2017,Semi-Auto,29249,Diesel,235.0,42.8,2.2
17243,merc, M Class,2015,Semi-Auto,44984,Diesel,300.0,39.2,3.0
12519,toyota, Verso,2014,Manual,30437,Petrol,200.0,42.8,1.6
18701,audi, A7,2013,Automatic,63250,Diesel,205.0,48.7,3.0
14425,audi, RS4,2018,Semi-Auto,23249,Petrol,145.0,32.1,2.9
15887,bmw, X6,2016,Semi-Auto,38680,Diesel,200.0,47.1,3.0
16556,merc, GLB Class,2020,Semi-Auto,1508,Diesel,145.0,47.9,2.0
16412,bmw, Z4,2020,Semi-Auto,5,Petrol,150.0,38.7,2.0
18872,bmw, 6 Series,2015,Automatic,40517,Petrol,260.0,36.2,3.0
12987,vw, Arteon,2019,Manual,5000,Diesel,145.0,52.3,2.0
13564,vauxhall, Combo Life,2020,Manual,1858,Petrol,145.0,42.2,1.2
15743,vw, Tiguan Allspace,2019,Automatic,6750,Diesel,145.0,39.2,2.0
13247,skoda, Scala,2019,Manual,4451,Petrol,150.0,49.6,1.0
17842,merc, M Class,2015,Automatic,25653,Diesel,200.0,39.2,2.1
17604,merc, X-CLASS,2018,Automatic,21000,Diesel,260.0,35.8,2.3
12935,bmw, M5,2019,Automatic,13000,Petrol,150.0,24.1,4.4
13296,bmw, X6,2019,Semi-Auto,4000,Petrol,145.0,26.4,3.0
12164,bmw, 7 Series,2019,Automatic,339,Petrol,145.0,34.5,3.0
18739,bmw, X4,2020,Semi-Auto,2679,Petrol,145.0,26.9,3.0
12489,ford, Grand C-MAX,2017,Manual,35853,Diesel,30.0,64.2,1.5
19418,skoda, Rapid,2013,Manual,44000,Petrol,30.0,55.4,1.2
18649,hyundi, Santa Fe,2019,Automatic,10035,Diesel,145.0,42.8,2.2
14041,ford, Edge,2017,Manual,21213,Diesel,150.0,47.9,2.0
18225,skoda, Rapid,2013,Manual,56000,Diesel,20.0,72.4,1.6
15024,bmw, X6,2020,Semi-Auto,3340,Diesel,145.0,34.9,3.0
18621,toyota, Prius,2019,Automatic,7000,Other,135.0,217.3,1.8
13540,skoda, Scala,2020,Manual,1050,Petrol,145.0,49.6,1.0
17763,ford, Grand Tourneo Connect,2017,Automatic,18209,Diesel,145.0,56.6,1.5
16245,vauxhall, Combo Life,2019,Manual,8087,Diesel,150.0,53.3,1.5
15159,bmw, M4,2017,Manual,15500,Petrol,330.0,32.1,3.0
16441,audi, A8,2018,Semi-Auto,4524,Diesel,145.0,40.4,3.0
13949,audi, A8,2016,Automatic,70000,Diesel,200.0,47.9,3.0
13246,vw, Beetle,2018,Manual,15490,Petrol,145.0,51.4,1.2
18246,toyota, Hilux,2019,Manual,28,Diesel,260.0,40.4,2.4
15087,toyota, GT86,2017,Manual,6725,Petrol,145.0,36.2,2.0
18675,bmw, Z4,2020,Semi-Auto,1501,Petrol,145.0,38.7,2.0
18645,ford, Galaxy,2018,Automatic,8339,Diesel,145.0,52.3,2.0
12718,ford, Tourneo Custom,2019,Manual,3710,Diesel,150.0,35.3,2.0
17599,skoda, Scala,2019,Semi-Auto,2355,Petrol,145.0,47.1,1.0
16982,hyundi, IX35,2015,Manual,54076,Diesel,165.0,51.4,2.0
13128,ford, Tourneo Connect,2019,Manual,1956,Diesel,145.0,61.4,1.5
17110,merc, GLS Class,2016,Semi-Auto,32609,Diesel,300.0,37.2,3.0
16637,bmw, M3,2013,Semi-Auto,30500,Petrol,570.0,24.6,4.0
18316,audi, A7,2020,Semi-Auto,1200,Diesel,150.0,38.2,3.0
17503,hyundi, IX20,2016,Automatic,15728,Petrol,165.0,43.5,1.6
17705,toyota, GT86,2017,Manual,14736,Petrol,150.0,36.2,2.0
12613,hyundi, IX35,2015,Manual,40096,Diesel,145.0,54.3,1.7
14979,bmw, Z4,2004,Manual,39000,Petrol,330.0,31.0,3.0
14289,merc, GLS Class,2019,Automatic,20429,Diesel,145.0,37.2,3.0
14363,toyota, Avensis,2018,Manual,25883,Diesel,145.0,67.3,1.6
12394,hyundi, Santa Fe,2017,Semi-Auto,21891,Diesel,240.0,42.8,2.2
18492,bmw, 6 Series,2015,Automatic,62953,Diesel,160.0,51.4,3.0
17296,merc, X-CLASS,2019,Automatic,500,Diesel,260.0,35.8,2.3
13533,hyundi, Santa Fe,2015,Semi-Auto,29823,Diesel,260.0,41.5,2.2
15913,hyundi, Santa Fe,2019,Semi-Auto,2251,Diesel,145.0,40.9,2.2
19316,bmw, X7,2019,Semi-Auto,5283,Diesel,145.0,33.6,3.0
13784,vw, Arteon,2019,Semi-Auto,2936,Diesel,145.0,55.4,2.0
15829,merc, CLS Class,2019,Semi-Auto,11886,Diesel,145.0,48.7,2.9
12969,vw, CC,2016,Semi-Auto,4289,Petrol,200.0,39.2,1.8
13613,vw, Caddy Maxi Life,2019,Manual,2759,Diesel,145.0,57.7,2.0
15040,toyota, Prius,2014,Automatic,50647,Hybrid,0.0,134.5,1.8
13680,toyota, Camry,2020,Automatic,10000,Hybrid,135.0,52.3,2.5
12455,bmw, 7 Series,2019,Semi-Auto,2212,Diesel,145.0,42.2,3.0
17512,bmw, X6,2011,Automatic,96000,Diesel,300.0,37.7,3.0
18563,toyota, GT86,2017,Manual,19420,Petrol,145.0,36.2,2.0
18534,bmw, M3,2009,Manual,65000,Petrol,580.0,21.9,4.0
19284,merc, G Class,2019,Automatic,12000,Petrol,145.0,21.4,4.0
14142,skoda, Rapid,2016,Manual,25183,Petrol,20.0,57.7,1.2
16382,bmw, Z4,2020,Semi-Auto,12,Petrol,145.0,38.7,2.0
18594,skoda, Scala,2019,Manual,5,Petrol,145.0,49.6,1.0
17765,hyundi, IX35,2014,Manual,27410,Diesel,165.0,51.4,2.0
12644,toyota, Hilux,2016,Manual,51840,Diesel,260.0,38.7,2.5
19504,audi, SQ5,2017,Automatic,13000,Petrol,150.0,34.0,3.0
13196,merc, CLS Class,2011,Automatic,54000,Diesel,200.0,46.3,3.0
13380,ford, Edge,2019,Semi-Auto,1461,Diesel,145.0,37.2,2.0
15115,audi, A7,2019,Automatic,3000,Diesel,145.0,47.1,2.0
15918,toyota, Hilux,2018,Manual,34868,Diesel,260.0,40.4,2.4
14007,vw, Tiguan Allspace,2019,Semi-Auto,6008,Petrol,145.0,35.8,1.5
17783,toyota, Hilux,2016,Manual,55232,Diesel,260.0,36.7,3.0
19356,ford, KA,2014,Manual,39987,Petrol,30.0,57.7,1.2
12875,merc, GLS Class,2019,Automatic,2010,Diesel,145.0,34.0,3.0
18158,vw, CC,2015,Semi-Auto,56508,Diesel,145.0,54.3,2.0
13451,hyundi, I800,2018,Manual,34168,Diesel,145.0,37.7,2.5
15956,merc, CLS Class,2017,Semi-Auto,8591,Petrol,150.0,39.2,3.5
19202,bmw, X7,2019,Automatic,5929,Diesel,145.0,31.4,3.0
15919,hyundi, IX20,2016,Automatic,7275,Petrol,160.0,43.5,1.6
19000,hyundi, Santa Fe,2013,Semi-Auto,72854,Diesel,260.0,41.5,2.2
13648,hyundi, Santa Fe,2017,Manual,48034,Diesel,205.0,47.1,2.2
14838,toyota, Verso,2016,Automatic,9444,Other,160.0,43.5,1.8
14959,skoda, Scala,2019,Manual,100,Diesel,145.0,57.7,1.6
18543,toyota, Avensis,2013,Manual,95059,Diesel,30.0,62.8,2.0
18818,merc, SLK,2007,Automatic,74000,Petrol,325.0,32.1,1.8
18946,audi, RS5,2019,Semi-Auto,7800,Petrol,145.0,29.7,2.9
14353,vw, Caddy Maxi Life,2018,Manual,1959,Diesel,150.0,57.7,2.0
19081,merc, CLS Class,2019,Semi-Auto,5919,Diesel,145.0,48.7,2.9
14845,vauxhall, Zafira Tourer,2017,Automatic,11460,Petrol,200.0,40.9,1.4
17391,vw, Jetta,2016,Manual,73500,Diesel,20.0,70.6,2.0
15881,hyundi, Santa Fe,2018,Manual,27410,Diesel,145.0,47.1,2.2
17492,vw, Beetle,2016,Automatic,43268,Diesel,125.0,58.9,2.0
15771,hyundi, Santa Fe,2018,Manual,17452,Diesel,145.0,47.1,2.2
18423,merc, V Class,2018,Manual,11323,Diesel,145.0,46.3,2.1
12625,audi, A8,2017,Automatic,16975,Petrol,555.0,28.2,4.0
13977,merc, SLK,2000,Automatic,87000,Petrol,265.0,27.2,3.2
17227,ford, Grand C-MAX,2015,Manual,29950,Diesel,30.0,64.2,1.5
19248,skoda, Scala,2019,Automatic,1500,Petrol,145.0,47.1,1.0
14460,merc, GLS Class,2019,Automatic,6224,Diesel,145.0,30.4,3.0
12022,vauxhall, GTC,2016,Manual,17887,Petrol,160.0,47.1,1.4
18357,bmw, X4,2019,Semi-Auto,6747,Petrol,145.0,26.9,3.0
13030,skoda, Scala,2020,Semi-Auto,4112,Petrol,145.0,45.6,1.5
16456,ford, Grand C-MAX,2011,Manual,48718,Petrol,200.0,40.9,1.6
13941,hyundi, Santa Fe,2017,Semi-Auto,28847,Diesel,240.0,42.8,2.2
18155,ford, Tourneo Custom,2019,Manual,5609,Diesel,145.0,35.3,2.0
15121,bmw, M4,2019,Automatic,1326,Petrol,145.0,34.0,3.0
17489,toyota, Avensis,2006,Manual,125000,Petrol,240.0,39.2,1.8
19574,ford, Edge,2018,Automatic,20318,Diesel,145.0,47.9,2.0
13511,merc, V Class,2019,Semi-Auto,10593,Diesel,145.0,45.6,2.2
15557,merc, V Class,2018,Manual,22033,Diesel,145.0,46.3,2.1
16173,vauxhall, GTC,2016,Automatic,21716,Petrol,200.0,42.8,1.4
13080,ford, Grand C-MAX,2017,Manual,27800,Diesel,30.0,64.2,1.5
12175,audi, A8,2020,Semi-Auto,1100,Diesel,145.0,40.4,3.0
16934,merc, CLS Class,2015,Automatic,29417,Diesel,160.0,51.4,3.0
16528,toyota, Prius,2017,Automatic,19870,Hybrid,0.0,94.1,1.8
12835,vw, Arteon,2018,Manual,7813,Diesel,145.0,65.7,2.0
17477,skoda, Scala,2019,Semi-Auto,4169,Petrol,145.0,47.1,1.0
19587,vw, Caravelle,2019,Semi-Auto,3544,Diesel,145.0,32.8,2.0
15090,ford, Grand C-MAX,2018,Manual,13202,Petrol,145.0,47.1,1.0
15841,vw, Caddy Maxi Life,2019,Semi-Auto,10000,Diesel,150.0,46.3,2.0
17017,vw, Scirocco,2015,Manual,33145,Diesel,20.0,55.4,2.0
19095,ford, KA,2009,Manual,92000,Petrol,30.0,55.4,1.2
13870,ford, Puma,2020,Manual,1977,Petrol,150.0,49.6,1.0
14271,ford, Edge,2016,Manual,52368,Diesel,165.0,48.7,2.0
15026,audi, A7,2017,Semi-Auto,34201,Diesel,145.0,52.3,3.0
13363,vw, Arteon,2019,Automatic,5000,Petrol,145.0,47.1,2.0
15319,merc, GLS Class,2017,Semi-Auto,22219,Diesel,145.0,37.2,3.0
12369,ford, Galaxy,2019,Manual,5612,Diesel,145.0,55.4,2.0
18334,audi, Q8,2019,Automatic,3000,Diesel,145.0,33.6,3.0
14678,skoda, Rapid,2017,Manual,15858,Petrol,150.0,61.4,1.0
16296,bmw, M4,2019,Semi-Auto,12,Petrol,145.0,34.0,3.0
17300,bmw, X4,2019,Automatic,155,Diesel,145.0,40.9,3.0
14881,bmw, X7,2020,Semi-Auto,6137,Diesel,145.0,33.6,3.0
12398,skoda, Yeti,2014,Manual,41936,Diesel,205.0,48.7,2.0
13436,bmw, M4,2015,Manual,37538,Petrol,325.0,32.1,3.0
13874,merc, S Class,2019,Semi-Auto,10655,Diesel,145.0,52.3,3.0
16760,vw, Amarok,2020,Automatic,2451,Diesel,260.0,33.6,3.0
14148,audi, RS4,2020,Semi-Auto,2000,Petrol,145.0,29.1,2.9
19413,toyota, Hilux,2018,Manual,30084,Diesel,265.0,40.4,2.4
13748,audi, A7,2011,Automatic,74408,Diesel,145.0,53.3,3.0
13111,skoda, Kamiq,2020,Semi-Auto,1294,Diesel,145.0,53.3,1.6
12302,audi, A8,2019,Automatic,178,Diesel,145.0,39.2,3.0
18861,ford, Grand C-MAX,2016,Manual,38670,Diesel,30.0,64.2,1.5
18186,vw, Jetta,2016,Semi-Auto,19019,Diesel,30.0,62.8,2.0
15140,merc, S Class,2017,Semi-Auto,39872,Diesel,145.0,50.4,3.0
13410,merc, S Class,2018,Semi-Auto,12811,Diesel,145.0,52.3,3.0
16986,ford, Puma,2020,Manual,899,Petrol,150.0,49.6,1.0
18801,merc, CLA Class,2017,Automatic,24107,Diesel,150.0,67.3,2.1
18373,bmw, M6,2014,Automatic,53249,Petrol,565.0,28.5,4.4
13529,bmw, X4,2018,Semi-Auto,4135,Diesel,145.0,37.2,3.0
16745,skoda, Rapid,2017,Manual,28996,Diesel,150.0,74.3,1.4
14209,skoda, Scala,2019,Semi-Auto,1901,Petrol,145.0,45.6,1.5
13429,vw, Caddy Maxi Life,2019,Semi-Auto,13507,Diesel,150.0,54.3,2.0
13864,bmw, M4,2019,Semi-Auto,1501,Petrol,145.0,32.5,3.0
19399,audi, A7,2019,Automatic,10,Diesel,145.0,52.3,3.0
13568,ford, Tourneo Custom,2019,Automatic,5000,Diesel,150.0,32.8,2.0
16228,vw, Scirocco,2016,Manual,35980,Petrol,125.0,52.3,1.4
15554,audi, A7,2013,Automatic,75775,Diesel,200.0,47.9,3.0
17676,vw, CC,2013,Automatic,41858,Diesel,145.0,54.3,2.0
15054,merc, S Class,2015,Automatic,8052,Petrol,325.0,31.7,4.7
17019,vauxhall, Combo Life,2018,Manual,10000,Diesel,145.0,53.3,1.5
15937,hyundi, IX20,2017,Manual,14554,Petrol,125.0,50.4,1.4
14125,ford, Galaxy,2016,Semi-Auto,34145,Diesel,145.0,52.3,2.0
19109,skoda, Kamiq,2019,Semi-Auto,1250,Petrol,145.0,44.1,1.5
14621,bmw, 6 Series,2018,Semi-Auto,21525,Diesel,145.0,49.6,3.0
19126,toyota, Prius,2017,Automatic,15661,Hybrid,135.0,85.6,1.8
12464,vw, Arteon,2018,Manual,5317,Diesel,145.0,61.4,2.0
12502,vw, Scirocco,2015,Manual,41001,Diesel,20.0,55.4,2.0
14227,vw, Tiguan Allspace,2019,Automatic,4000,Diesel,145.0,38.7,2.0
12820,merc, V Class,2019,Automatic,677,Diesel,145.0,36.7,2.0
12249,ford, Puma,2019,Manual,1606,Petrol,145.0,50.4,1.0
13891,hyundi, I800,2018,Manual,37485,Diesel,145.0,28.0,2.5
13018,ford, KA,2014,Manual,53417,Petrol,30.0,57.7,1.2
16315,toyota, Verso,2016,Manual,37305,Diesel,30.0,62.8,1.6
14329,merc, CLA Class,2020,Automatic,2700,Petrol,145.0,44.8,1.3
16045,toyota, Avensis,2016,Manual,56501,Diesel,20.0,67.3,1.6
17054,merc, CLA Class,2018,Automatic,32197,Petrol,145.0,52.3,1.6
18852,skoda, Rapid,2017,Manual,83,Diesel,150.0,67.3,1.6
12106,hyundi, Santa Fe,2019,Semi-Auto,2000,Diesel,145.0,39.8,2.2
13239,hyundi, I40,2017,Manual,38472,Diesel,145.0,65.7,1.7
16364,skoda, Scala,2019,Manual,4942,Diesel,150.0,57.7,1.6
13187,skoda, Rapid,2014,Semi-Auto,53286,Diesel,30.0,62.8,1.6
19470,ford, Grand C-MAX,2019,Manual,6375,Petrol,145.0,47.9,1.0
19130,bmw, Z4,2019,Semi-Auto,5465,Petrol,145.0,38.7,2.0
13576,audi, A8,2019,Automatic,3000,Diesel,145.0,40.4,3.0
17591,merc, M Class,2015,Automatic,75358,Diesel,200.0,39.2,2.1
13399,ford, KA,2016,Manual,6160,Petrol,30.0,57.7,1.2
12251,bmw, 8 Series,2020,Semi-Auto,151,Diesel,145.0,26.7,3.0
17784,hyundi, I800,2018,Automatic,33244,Diesel,145.0,28.0,2.5
18718,toyota, Hilux,2015,Automatic,38841,Diesel,260.0,32.8,3.0
13849,vw, Scirocco,2017,Semi-Auto,10990,Petrol,145.0,44.1,2.0
19516,bmw, M5,2016,Semi-Auto,49689,Petrol,565.0,28.5,4.4
17084,ford, Grand C-MAX,2017,Manual,29684,Diesel,30.0,64.2,1.5
12532,skoda, Scala,2019,Semi-Auto,4569,Petrol,145.0,45.6,1.5
18280,bmw, X4,2014,Manual,44678,Diesel,160.0,52.3,2.0
12572,vauxhall, Combo Life,2018,Manual,12679,Diesel,145.0,53.3,1.5
16620,bmw, X6,2020,Semi-Auto,1075,Petrol,150.0,26.4,3.0
19015,skoda, Scala,2019,Manual,5421,Diesel,145.0,57.7,1.6
17815,bmw, Z4,2020,Semi-Auto,5,Petrol,145.0,37.2,2.0
16739,vw, Amarok,2018,Automatic,31000,Diesel,260.0,36.2,3.0
15192,vw, Arteon,2019,Manual,50,Diesel,145.0,52.3,2.0
14746,vw, Arteon,2019,Semi-Auto,8494,Diesel,145.0,44.1,2.0
15984,vw, Arteon,2018,Automatic,4350,Petrol,145.0,40.4,1.5
13054,hyundi, I800,2017,Automatic,35154,Diesel,325.0,33.6,2.5
15553,hyundi, I40,2013,Manual,76698,Diesel,30.0,62.8,1.7
15902,hyundi, I800,2018,Manual,38984,Diesel,150.0,37.7,2.5
12358,bmw, 6 Series,2015,Automatic,72720,Diesel,160.0,49.6,3.0
18510,merc, GLS Class,2018,Automatic,13609,Diesel,145.0,37.2,3.0
14869,skoda, Scala,2019,Automatic,3500,Petrol,150.0,47.1,1.0
17752,vw, Scirocco,2014,Semi-Auto,28000,Diesel,30.0,57.6,2.0
14774,bmw, X7,2019,Automatic,3890,Diesel,145.0,33.6,3.0
15459,audi, SQ7,2017,Semi-Auto,23000,Diesel,145.0,39.2,4.0
16054,merc, CLS Class,2013,Automatic,54238,Diesel,145.0,54.3,2.1
15370,vw, Caddy Maxi Life,2019,Automatic,12174,Diesel,145.0,44.1,2.0
14595,bmw, 7 Series,2019,Automatic,4202,Diesel,145.0,41.5,3.0
18605,audi, Q8,2019,Automatic,10521,Diesel,145.0,33.6,3.0
15432,merc, V Class,2019,Semi-Auto,3238,Diesel,145.0,36.7,2.0
16428,toyota, GT86,2020,Manual,650,Petrol,145.0,33.2,2.0
19458,vw, Amarok,2019,Automatic,1120,Diesel,260.0,33.6,3.0
12664,hyundi, Santa Fe,2017,Manual,41109,Diesel,200.0,47.1,2.2
17548,ford, Puma,2020,Manual,1137,Petrol,145.0,50.4,1.0
19246,ford, Puma,2020,Manual,999,Petrol,145.0,49.6,1.0
18399,merc, SLK,2014,Semi-Auto,69866,Diesel,145.0,56.5,2.0
14947,skoda, Rapid,2017,Manual,19691,Petrol,145.0,62.8,1.0
15596,merc, CLS Class,2016,Semi-Auto,23020,Diesel,125.0,57.7,2.1
19041,vw, Arteon,2019,Automatic,8686,Diesel,145.0,60.1,2.0
19359,bmw, X4,2019,Semi-Auto,9829,Diesel,145.0,42.8,2.0
